repository,pr_number,expected_outcome,period,period_start_date,period_end_date,created_at,html_url,repository_summary,title_summary,body_summary,state_summary,draft_summary,author_login_summary,author_association_summary,created_at_summary,updated_at_summary,closed_at_summary,merged_at_summary,target_branch_summary,source_branch_summary,html_url_summary,labels_summary,was_merged_summary,merge_target_summary,outcome_label_summary,additions_summary,deletions_summary,changed_files_summary,commit_count_summary,raw_data_available_summary,repository_detail,title_detail,body_detail,html_url_detail,author_login_detail,author_association_detail,state_detail,draft_detail,base_branch_detail,head_branch_detail,created_at_detail,updated_at_detail,closed_at_detail,merged_at_detail,was_merged_detail,resolution_hours_detail,merge_hours_detail,additions_detail,deletions_detail,total_changes_detail,changed_files_detail,commit_count_detail,title_length_detail,body_length_detail,body_word_count_detail,labels_detail,label_count_detail,requested_reviewers_detail,requested_reviewer_count_detail,file_records_returned_detail,test_files_changed_detail,documentation_files_changed_detail,configuration_files_changed_detail,security_sensitive_files_changed_detail,files_added_detail,files_modified_detail,files_removed_detail,files_renamed_detail,has_test_changes_detail,has_documentation_changes_detail,has_configuration_changes_detail,has_security_sensitive_changes_detail,expected_outcome_detail,period_detail,period_start_date_detail,period_end_date_detail,actual_outcome_detail,outcome_matches_selection_detail
pallets/flask,5793,Closed without merge,2025-Q3,2025-07-01,2025-09-30,2025-08-03 14:25:04+00:00,https://github.com/pallets/flask/pull/5793,pallets/flask,Create python-package.yml,"Kjj

<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,rzhasan2000-oss,NONE,2025-08-03T14:25:04Z,2025-08-18T00:10:21Z,2025-08-03T14:33:16Z,,main,rzhasan2000-oss-patch-1,https://github.com/pallets/flask/pull/5793,[],False,0.0,Closed without merge,,,,,True,pallets/flask,Create python-package.yml,"Kjj

<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->
",https://github.com/pallets/flask/pull/5793,rzhasan2000-oss,NONE,closed,False,main,rzhasan2000-oss-patch-1,2025-08-03 14:25:04+00:00,2025-08-18 00:10:21+00:00,2025-08-03 14:33:16+00:00,,False,0.1366666666666666,,40,0,40,1,1,25,852,138,[],0,[],0,1,0,0,1,0,1,0,0,0,False,False,True,False,Closed without merge,2025-Q3,2025-07-01,2025-09-30,Closed without merge,True
pallets/flask,5795,Merged,2025-Q3,2025-07-01,2025-09-30,2025-08-07 04:47:00+00:00,https://github.com/pallets/flask/pull/5795,pallets/flask,Update GitHub Actions workflow for artifact handling,"## Use `artifact-id` instead of (default assumed) `name` with Actions Artifacts 🔒 

This pull updates the **publish** workflow to use `artifact-id` instead of the default assumed `name` (in this case the literal word `artifact`) when downloading artifacts that have been previously published in prior workflow steps. This is important because artifacts produced by GitHub Actions can be completely overwritten by other workflow runs if they use the same `name` under very unique circumstances (like passing the `run-id` value to the download-artifact action to point to an entirely different workflow run - don't do that). To avoid potential TOCTOU issues/vulnerabilities where an artifact might be replaced between upload and download, the new `artifact-ids` input allows you to download artifacts by their specific ID rather than by name. This is safer but also helps lead to more deterministic workflow builds by referencing the artifact you wish to download by its _exact id_.

This PR also hardens the workflow a bit by adding `persist-credentials: false` to the checkout step.

---

I recently did some work to land these exact changes in the [urllib3/urllib3](https://github.com/urllib3/urllib3/pulls?q=is%3Apr+is%3Aclosed+author%3AGrantBirki) and wanted to contribute those same changes here as well! Also recently made updates to Python's [requests](https://github.com/psf/requests/pull/7005) library to do the same.",closed,False,GrantBirki,CONTRIBUTOR,2025-08-07T04:47:00Z,2025-09-03T00:08:10Z,2025-08-19T20:56:49Z,2025-08-19T20:56:49Z,stable,grantbirki/publish-workflow,https://github.com/pallets/flask/pull/5795,[],True,1.0,Merged,,,,,True,pallets/flask,Update GitHub Actions workflow for artifact handling,"## Use `artifact-id` instead of (default assumed) `name` with Actions Artifacts 🔒 

This pull updates the **publish** workflow to use `artifact-id` instead of the default assumed `name` (in this case the literal word `artifact`) when downloading artifacts that have been previously published in prior workflow steps. This is important because artifacts produced by GitHub Actions can be completely overwritten by other workflow runs if they use the same `name` under very unique circumstances (like passing the `run-id` value to the download-artifact action to point to an entirely different workflow run - don't do that). To avoid potential TOCTOU issues/vulnerabilities where an artifact might be replaced between upload and download, the new `artifact-ids` input allows you to download artifacts by their specific ID rather than by name. This is safer but also helps lead to more deterministic workflow builds by referencing the artifact you wish to download by its _exact id_.

This PR also hardens the workflow a bit by adding `persist-credentials: false` to the checkout step.

---

I recently did some work to land these exact changes in the [urllib3/urllib3](https://github.com/urllib3/urllib3/pulls?q=is%3Apr+is%3Aclosed+author%3AGrantBirki) and wanted to contribute those same changes here as well! Also recently made updates to Python's [requests](https://github.com/psf/requests/pull/7005) library to do the same.",https://github.com/pallets/flask/pull/5795,GrantBirki,CONTRIBUTOR,closed,False,stable,grantbirki/publish-workflow,2025-08-07 04:47:00+00:00,2025-09-03 00:08:10+00:00,2025-08-19 20:56:49+00:00,2025-08-19 20:56:49+00:00,True,304.1636111111111,304.1636111111111,16,3,19,1,1,52,1433,202,[],0,[],0,1,0,0,1,0,0,1,0,0,False,False,True,False,Merged,2025-Q3,2025-07-01,2025-09-30,Merged,True
pallets/flask,5797,Merged,2025-Q3,2025-07-01,2025-09-30,2025-08-18 16:48:05+00:00,https://github.com/pallets/flask/pull/5797,pallets/flask,push preserved contexts in correct order,"The test client asks the app to append contexts to a stack, in order to re-push them when using `with client`. However, they were being pushed in reverse order, resulting in the oldest context being seen as current. This PR pushes them in the correct order, meaning `session` will be in the correct state of the last response.

fixes #5786",closed,False,davidism,MEMBER,2025-08-18T16:48:05Z,2025-09-02T00:08:47Z,2025-08-18T16:56:39Z,2025-08-18T16:56:39Z,stable,test-redirect-session,https://github.com/pallets/flask/pull/5797,[],True,1.0,Merged,,,,,True,pallets/flask,push preserved contexts in correct order,"The test client asks the app to append contexts to a stack, in order to re-push them when using `with client`. However, they were being pushed in reverse order, resulting in the oldest context being seen as current. This PR pushes them in the correct order, meaning `session` will be in the correct state of the last response.

fixes #5786 ",https://github.com/pallets/flask/pull/5797,davidism,MEMBER,closed,False,stable,test-redirect-session,2025-08-18 16:48:05+00:00,2025-09-02 00:08:47+00:00,2025-08-18 16:56:39+00:00,2025-08-18 16:56:39+00:00,True,0.1427777777777777,0.1427777777777777,15,23,38,3,1,40,341,60,[],0,[],0,3,1,1,0,0,0,3,0,0,True,True,False,False,Merged,2025-Q3,2025-07-01,2025-09-30,Merged,True
pallets/flask,5798,Merged,2025-Q3,2025-07-01,2025-09-30,2025-08-18 18:44:00+00:00,https://github.com/pallets/flask/pull/5798,pallets/flask,security docs for TRUSTED_HOSTS,closes #5718,closed,False,davidism,MEMBER,2025-08-18T18:44:00Z,2025-09-02T00:08:43Z,2025-08-18T18:44:57Z,2025-08-18T18:44:57Z,stable,docs-host-header,https://github.com/pallets/flask/pull/5798,['docs'],True,1.0,Merged,,,,,True,pallets/flask,security docs for TRUSTED_HOSTS,closes #5718,https://github.com/pallets/flask/pull/5798,davidism,MEMBER,closed,False,stable,docs-host-header,2025-08-18 18:44:00+00:00,2025-09-02 00:08:43+00:00,2025-08-18 18:44:57+00:00,2025-08-18 18:44:57+00:00,True,0.0158333333333333,0.0158333333333333,21,0,21,1,1,31,12,2,"[""docs""]",1,[],0,1,0,1,0,1,0,1,0,0,False,True,False,True,Merged,2025-Q3,2025-07-01,2025-09-30,Merged,True
pallets/flask,5799,Merged,2025-Q3,2025-07-01,2025-09-30,2025-08-19 15:22:33+00:00,https://github.com/pallets/flask/pull/5799,pallets/flask,refactor stream_with_context for async views,"Store the app context as well as the request context when creating the generator. This prevents the request context from automatically creating and pushing a different app context. Then push the app context first, and push them only when iteration starts, not during setup. This prevents the request context from automatically popping the app context, and avoids associating the internal ContextVar with the temporary event loop in async views.

fixes #5774",closed,False,davidism,MEMBER,2025-08-19T15:22:33Z,2025-09-03T00:08:13Z,2025-08-19T15:23:51Z,2025-08-19T15:23:51Z,stable,stream-context,https://github.com/pallets/flask/pull/5799,['async'],True,1.0,Merged,,,,,True,pallets/flask,refactor stream_with_context for async views,"Store the app context as well as the request context when creating the generator. This prevents the request context from automatically creating and pushing a different app context. Then push the app context first, and push them only when iteration starts, not during setup. This prevents the request context from automatically popping the app context, and avoids associating the internal ContextVar with the temporary event loop in async views.

fixes #5774",https://github.com/pallets/flask/pull/5799,davidism,MEMBER,closed,False,stable,stream-context,2025-08-19 15:22:33+00:00,2025-09-03 00:08:13+00:00,2025-08-19 15:23:51+00:00,2025-08-19 15:23:51+00:00,True,0.0216666666666666,0.0216666666666666,63,32,95,3,1,44,459,71,"[""async""]",1,[],0,3,1,1,0,0,0,3,0,0,True,True,False,False,Merged,2025-Q3,2025-07-01,2025-09-30,Merged,True
pallets/flask,5800,Merged,2025-Q3,2025-07-01,2025-09-30,2025-08-19 20:42:29+00:00,https://github.com/pallets/flask/pull/5800,pallets/flask,release version 3.1.2,,closed,False,davidism,MEMBER,2025-08-19T20:42:29Z,2025-09-03T00:08:09Z,2025-08-19T21:03:43Z,2025-08-19T21:03:43Z,stable,release-3.1.2,https://github.com/pallets/flask/pull/5800,[],True,1.0,Merged,,,,,True,pallets/flask,release version 3.1.2,,https://github.com/pallets/flask/pull/5800,davidism,MEMBER,closed,False,stable,release-3.1.2,2025-08-19 20:42:29+00:00,2025-09-03 00:08:09+00:00,2025-08-19 21:03:43+00:00,2025-08-19 21:03:43+00:00,True,0.3538888888888888,0.3538888888888888,5,5,10,3,1,21,0,0,[],0,[],0,3,0,1,1,0,0,3,0,0,False,True,True,False,Merged,2025-Q3,2025-07-01,2025-09-30,Merged,True
pallets/flask,5801,Closed without merge,2025-Q3,2025-07-01,2025-09-30,2025-08-26 11:46:57+00:00,https://github.com/pallets/flask/pull/5801,pallets/flask,Add DEVOPS_NOTES.txt for practice,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,MOSAUD22,NONE,2025-08-26T11:46:57Z,2025-09-10T00:08:00Z,2025-08-26T11:49:49Z,,main,my-devops-branch,https://github.com/pallets/flask/pull/5801,[],False,0.0,Closed without merge,,,,,True,pallets/flask,Add DEVOPS_NOTES.txt for practice,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->
",https://github.com/pallets/flask/pull/5801,MOSAUD22,NONE,closed,False,main,my-devops-branch,2025-08-26 11:46:57+00:00,2025-09-10 00:08:00+00:00,2025-08-26 11:49:49+00:00,,False,0.0477777777777777,,1,0,1,1,1,33,845,137,[],0,[],0,1,0,0,0,0,1,0,0,0,False,False,False,False,Closed without merge,2025-Q3,2025-07-01,2025-09-30,Closed without merge,True
pallets/flask,5807,Closed without merge,2025-Q3,2025-07-01,2025-09-30,2025-09-06 16:14:19+00:00,https://github.com/pallets/flask/pull/5807,pallets/flask,Changed the static annotated type of select_jinja_autoescape method in src/flask/sansio/app.py,"Inside the code of the method the filename is checked against a None value and returns True, but the static annotated type is a str. I have changed the static annotation type to `str` to `str | None`.",closed,False,subhajitsaha01,CONTRIBUTOR,2025-09-06T16:14:19Z,2025-09-21T00:09:20Z,2025-09-06T16:18:28Z,,stable,type_mismatch_branch,https://github.com/pallets/flask/pull/5807,[],False,0.0,Closed without merge,,,,,True,pallets/flask,Changed the static annotated type of select_jinja_autoescape method in src/flask/sansio/app.py,"Inside the code of the method the filename is checked against a None value and returns True, but the static annotated type is a str. I have changed the static annotation type to `str` to `str | None`.",https://github.com/pallets/flask/pull/5807,subhajitsaha01,CONTRIBUTOR,closed,False,stable,type_mismatch_branch,2025-09-06 16:14:19+00:00,2025-09-21 00:09:20+00:00,2025-09-06 16:18:28+00:00,,False,0.0691666666666666,,499,418,917,16,23,94,200,38,[],0,[],0,16,3,4,2,0,0,16,0,0,True,True,True,False,Closed without merge,2025-Q3,2025-07-01,2025-09-30,Closed without merge,True
pallets/flask,5808,Merged,2025-Q3,2025-07-01,2025-09-30,2025-09-06 16:33:44+00:00,https://github.com/pallets/flask/pull/5808,pallets/flask,fix annotation for select_jinja_autoescape,"Inside the code of the method the filename is checked against a None value and returns True, but the static annotated type is a str. I have changed the static annotation type to `str` to `str | None`.",closed,False,subhajitsaha01,CONTRIBUTOR,2025-09-06T16:33:44Z,2026-02-09T00:13:54Z,2026-01-25T02:25:31Z,2026-01-25T02:25:31Z,stable,type_mismatch_branch1,https://github.com/pallets/flask/pull/5808,[],True,1.0,Merged,,,,,True,pallets/flask,fix annotation for select_jinja_autoescape,"Inside the code of the method the filename is checked against a None value and returns True, but the static annotated type is a str. I have changed the static annotation type to `str` to `str | None`.",https://github.com/pallets/flask/pull/5808,subhajitsaha01,CONTRIBUTOR,closed,False,stable,type_mismatch_branch1,2025-09-06 16:33:44+00:00,2026-02-09 00:13:54+00:00,2026-01-25 02:25:31+00:00,2026-01-25 02:25:31+00:00,True,3369.8630555555555,3369.8630555555555,1,1,2,1,1,42,200,38,[],0,[],0,1,0,0,0,0,0,1,0,0,False,False,False,False,Merged,2025-Q3,2025-07-01,2025-09-30,Merged,True
pallets/flask,5811,Closed without merge,2025-Q3,2025-07-01,2025-09-30,2025-09-11 05:25:34+00:00,https://github.com/pallets/flask/pull/5811,pallets/flask,Add various bugs for BugBot demo,"- Fix missing None check in get_debug_flag() that could cause AttributeError
- Fix assertion logic in MethodView.dispatch_request() for HEAD requests
- Fix missing return statement in get_send_file_max_age() method
- Fix typo in Config.__init__() - root_paths instead of root_path
- Fix incorrect test assertion in test_options_work()

<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,rutmananna,NONE,2025-09-11T05:25:34Z,2025-09-26T00:07:58Z,2025-09-11T05:27:05Z,,main,buggy-code-demo,https://github.com/pallets/flask/pull/5811,[],False,0.0,Closed without merge,,,,,True,pallets/flask,Add various bugs for BugBot demo,"- Fix missing None check in get_debug_flag() that could cause AttributeError
- Fix assertion logic in MethodView.dispatch_request() for HEAD requests
- Fix missing return statement in get_send_file_max_age() method
- Fix typo in Config.__init__() - root_paths instead of root_path
- Fix incorrect test assertion in test_options_work()

<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->
",https://github.com/pallets/flask/pull/5811,rutmananna,NONE,closed,False,main,buggy-code-demo,2025-09-11 05:25:34+00:00,2025-09-26 00:07:58+00:00,2025-09-11 05:27:05+00:00,,False,0.0252777777777777,,8,2,10,5,1,32,1187,182,[],0,[],0,5,1,0,0,0,0,5,0,0,True,False,False,False,Closed without merge,2025-Q3,2025-07-01,2025-09-30,Closed without merge,True
